date,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,q_grade_achieved,Total number of students,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Biology,Total Biology,7,30,32,28,32,28,18,0,175,37,69,97,129,157,4,17.14286,18.28571,16,18.28571,16,21.14286,39.42857,55.42857,73.71429,89.71429
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Classics (General),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,All STEM subjects,Total STEM subjects,17,44,64,47,56,43,20,0,291,61,125,172,228,271,5.84192,15.12027,21.99313,16.1512,19.24399,14.77663,20.9622,42.95533,59.10653,78.35052,93.12715
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Additional Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Arabic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,French,0,0,1,3,0,0,1,0,5,0,1,4,4,4,0,0,20,60,0,0,0,20,80,80,80
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,All subjects,Total subjects,50,96,176,136,76,32,5,0,571,146,322,458,534,566,8.75657,16.81261,30.82312,23.81786,13.30998,5.6042,25.56918,56.39229,80.21016,93.52014,99.12434
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Photography,0,1,2,3,1,0,0,0,7,1,3,6,7,7,0,14.28571,28.57143,42.85714,14.28571,0,14.28571,42.85714,85.71429,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Art and design,0,0,7,2,1,0,0,0,10,0,7,9,10,10,0,0,70,20,10,0,0,70,90,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Drama & Theatre Studies,0,0,7,6,2,0,0,0,15,0,7,13,15,15,0,0,46.66667,40,13.33333,0,0,46.66667,86.66667,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Geography,Geography,0,8,10,20,12,3,1,0,54,8,18,38,50,53,0,14.81481,18.51852,37.03704,22.22222,5.55556,14.81481,33.33333,70.37037,92.59259,98.14815
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Total Arts,0,3,14,10,10,4,0,0,41,3,17,27,37,41,0,7.31707,34.14634,24.39024,24.39024,9.7561,7.31707,41.46341,65.85366,90.2439,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Fine Art,0,3,10,10,2,0,0,0,25,3,13,23,25,25,0,12,40,40,8,0,12,52,92,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Media/Film/Tv Studies,0,3,7,4,8,4,0,0,26,3,10,14,22,26,0,11.53846,26.92308,15.38462,30.76923,15.38462,11.53846,38.46154,53.84615,84.61538,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,3d Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Physics,Total Physics,2,7,15,19,6,12,5,0,66,9,24,43,49,61,3.0303,10.60606,22.72727,28.78788,9.09091,18.18182,13.63636,36.36364,65.15152,74.24242,92.42424
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Total Classical studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,All facilitating subjects,Total facilitating subjects,29,66,107,100,76,40,19,0,437,95,202,302,378,418,6.63616,15.10297,24.48513,22.8833,17.3913,9.15332,21.73913,46.22426,69.10755,86.49886,95.65217
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Total Art & Design,0,5,22,14,4,0,0,0,45,5,27,41,45,45,0,11.11111,48.88889,31.11111,8.88889,0,11.11111,60,91.11111,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Polish,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,100,0,0,0,0,100,100,100,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,Total D&T,2,5,7,6,9,2,2,0,33,7,14,20,29,31,6.06061,15.15152,21.21212,18.18182,27.27273,6.06061,21.21212,42.42424,60.60606,87.87879,93.93939
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Chinese,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Physical Education,Physical Education/Sports Studies,0,2,1,5,2,0,1,0,11,2,3,8,10,10,0,18.18182,9.09091,45.45455,18.18182,0,18.18182,27.27273,72.72727,90.90909,90.90909
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Government and politics,Total Government and Politics,2,2,3,2,1,1,0,0,11,4,7,9,10,11,18.18182,18.18182,27.27273,18.18182,9.09091,9.09091,36.36364,63.63636,81.81818,90.90909,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,Textiles,0,1,4,1,1,0,0,0,7,1,5,6,7,7,0,14.28571,57.14286,14.28571,14.28571,0,14.28571,71.42857,85.71429,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,English,Total English,9,17,36,57,33,8,0,0,160,26,62,119,152,160,5.625,10.625,22.5,35.625,20.625,5,16.25,38.75,74.375,95,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Classical Civilisation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,English,English language,2,10,28,33,21,0,0,0,94,12,40,73,94,94,2.12766,10.6383,29.78723,35.10638,22.34043,0,12.76596,42.55319,77.65957,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Expressive Arts & Performance Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,History,Total History,2,12,37,26,10,2,1,0,90,14,51,77,87,89,2.22222,13.33333,41.11111,28.88889,11.11111,2.22222,15.55556,56.66667,85.55556,96.66667,98.88889
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Film Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Welsh (Second Language),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Total Other Modern Languages,3,4,2,0,0,0,0,0,9,7,9,9,9,9,33.33333,44.44444,22.22222,0,0,0,77.77778,100,100,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Business Studies,Total Business Studies,1,6,17,27,14,5,2,0,72,7,24,51,65,70,1.38889,8.33333,23.61111,37.5,19.44444,6.94444,9.72222,33.33333,70.83333,90.27778,97.22222
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Law,Total Law,0,1,1,8,6,4,2,0,22,1,2,10,16,20,0,4.54545,4.54545,36.36364,27.27273,18.18182,4.54545,9.09091,45.45455,72.72727,90.90909
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Psychology,Total Psychology,8,11,36,34,27,12,2,0,130,19,55,89,116,128,6.15385,8.46154,27.69231,26.15385,20.76923,9.23077,14.61538,42.30769,68.46154,89.23077,98.46154
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science -Chemistry,Total Chemistry,3,23,27,37,31,23,16,0,160,26,53,90,121,144,1.875,14.375,16.875,23.125,19.375,14.375,16.25,33.125,56.25,75.625,90
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,German,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Humanities,Total Humanities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Italian,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,English,English literature,8,8,9,32,19,6,0,0,82,16,25,57,76,82,9.7561,9.7561,10.97561,39.02439,23.17073,7.31707,19.5122,30.4878,69.5122,92.68293,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Religious Studies,Total Religious Studies,0,5,11,17,3,6,1,0,43,5,16,33,36,42,0,11.62791,25.5814,39.53488,6.97674,13.95349,11.62791,37.2093,76.74419,83.72093,97.67442
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Economics,Total Economics,2,6,12,9,4,2,3,0,38,8,20,29,33,35,5.26316,15.78947,31.57895,23.68421,10.52632,5.26316,21.05263,52.63158,76.31579,86.84211,92.10526
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Total Other Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Total Maths,11,31,45,22,23,21,11,0,164,42,87,109,132,153,6.70732,18.90244,27.43902,13.41463,14.02439,12.80488,25.60976,53.04878,66.46341,80.4878,93.29268
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Science - other,Science in Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,English,English language & literature,0,1,2,1,1,2,0,0,7,1,3,4,5,7,0,14.28571,28.57143,14.28571,14.28571,28.57143,14.28571,42.85714,57.14286,71.42857,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages - other,Dutch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths,Maths,11,31,45,22,23,21,11,0,164,42,87,109,132,153,6.70732,18.90244,27.43902,13.41463,14.02439,12.80488,25.60976,53.04878,66.46341,80.4878,93.29268
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Physical Education,Total Physical Education,3,2,3,7,3,0,1,0,19,5,8,15,18,18,15.78947,10.52632,15.78947,36.84211,15.78947,0,26.31579,42.10526,78.94737,94.73684,94.73684
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Geography,Total Geography,0,8,10,20,12,3,1,0,54,8,18,38,50,53,0,14.81481,18.51852,37.03704,22.22222,5.55556,14.81481,33.33333,70.37037,92.59259,98.14815
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,General studies,Critical Thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Maths - Further,Total Further Mathematics,1,4,2,5,1,1,0,0,14,5,7,12,13,14,7.14286,28.57143,14.28571,35.71429,7.14286,7.14286,35.71429,50,85.71429,92.85714,100
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Modern languages,Total Modern languages including Other,4,4,6,3,1,1,1,0,20,8,14,17,18,19,20,20,30,15,5,5,40,70,85,90,95
2018/19,Kirklees,E08000034,State-funded institutions,All state-funded schools,Music,Total Music,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Turkish,0,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0,0,100,0,0,0,0,100,100,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Accounting and Finance,Total Accounting and finance,0,4,2,10,7,5,2,0,30,4,6,16,23,28,0,13.33333,6.66667,33.33333,23.33333,16.66667,13.33333,20,53.33333,76.66667,93.33333
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages,Spanish,6,7,14,11,5,0,0,0,43,13,27,38,43,43,13.95349,16.27907,32.55814,25.5814,11.62791,0,30.23256,62.7907,88.37209,100,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Home Economics,Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Geography,Geography (World Development),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Art & Design,Graphics,0,0,0,3,3,2,0,0,8,0,0,3,6,8,0,0,0,37.5,37.5,25,0,0,37.5,75,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Physical Education,Dance,0,0,3,0,0,0,0,0,3,0,3,3,3,3,0,0,100,0,0,0,0,100,100,100,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Computer Science,Total Computer Science,1,14,19,27,18,14,4,0,97,15,34,61,79,93,1.03093,14.43299,19.58763,27.83505,18.5567,14.43299,15.46392,35.05155,62.8866,81.4433,95.87629
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Music,Music Technology,0,0,1,1,2,1,1,0,6,0,1,2,4,5,0,0,16.66667,16.66667,33.33333,16.66667,0,16.66667,33.33333,66.66667,83.33333
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,D&T Textiles Technology,1,0,1,1,5,1,0,0,9,1,2,3,8,9,11.11111,0,11.11111,11.11111,55.55556,11.11111,11.11111,22.22222,33.33333,88.88889,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Science - other,Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Portuguese,0,0,1,2,1,0,3,0,7,0,1,3,4,4,0,0,14.28571,28.57143,14.28571,0,0,14.28571,42.85714,57.14286,57.14286
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Design and technology,D&T Product Design,1,6,12,29,31,14,2,0,95,7,19,48,79,93,1.05263,6.31579,12.63158,30.52632,32.63158,14.73684,7.36842,20,50.52632,83.15789,97.89474
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Sociology,Total Sociology,11,34,82,88,52,14,4,0,285,45,127,215,267,281,3.85965,11.92982,28.77193,30.87719,18.24561,4.91228,15.78947,44.5614,75.4386,93.68421,98.59649
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Urdu,1,0,0,0,0,0,0,0,1,1,1,1,1,1,100,0,0,0,0,0,100,100,100,100,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Music,Music,0,3,3,9,9,0,1,0,25,3,6,15,24,24,0,12,12,36,36,0,12,24,60,96,96
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Modern languages - other,Persian,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Classical studies,Ancient History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018/19,Leeds,E08000035,State-funded institutions,All state-funded schools,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
