date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Number of pupils,1611,1439,1102,850,176,149,22,5,76,96,5,38,53,241,114,58
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,555,480,375,245,85,75,5,5,45,30,NA,15,10,75,60,20
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Number of pupils,1213,1062,792,619,99,86,10,3,74,93,8,52,33,177,99,52
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Gender,Female,Percentage,1611,89.3,68.4,52.8,10.9,9.2,1.4,0.3,4.7,6,0.3,2.4,3.3,15,7.1,3.6
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,2265,89.1,67.1,53.9,8.4,7.1,1.1,0.2,4.7,7,0.5,3.3,3.3,15,6.8,4
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Number of pupils,437,380,272,185,53,46,6,1,34,34,2,15,17,74,43,14
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,555,86.2,67,44.2,15.1,13.5,1.1,0.5,7.7,5.4,0.4,2.9,2.2,13.8,10.4,3.4
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Percentage,2387,88.9,68,53.8,9.3,7.9,1.1,0.3,4.9,6.5,0.5,3.1,2.9,14.4,7.1,4
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Number of pupils,2824,2501,1894,1469,275,235,32,8,150,189,13,90,86,418,213,110
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,No identified LLDD,Number of pupils,2387,2121,1622,1284,222,189,26,7,116,155,11,75,69,344,170,96
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Total,Total,Percentage,2824,88.6,67.1,52,9.7,8.3,1.1,0.3,5.3,6.7,0.5,3.2,3,14.8,7.5,3.9
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,Gender,Male,Percentage,1213,87.6,65.3,51,8.2,7.1,0.8,0.2,6.1,7.7,0.7,4.3,2.7,14.6,8.2,4.3
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Level 3,Total,LLDD Provision,Identified LLDD,Percentage,437,87,62.2,42.3,12.1,10.5,1.4,0.2,7.8,7.8,0.5,3.4,3.9,16.9,9.8,3.2
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,2980,2530,1685,1225,335,215,70,50,120,335,10,180,145,510,300,150
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Gender,Female,Number of pupils,2056,1721,1213,851,272,193,47,32,90,162,5,59,98,346,240,95
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,985,715,460,250,155,100,25,30,55,90,NA,35,50,165,200,75
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Gender,Male,Number of pupils,1911,1523,932,624,222,122,52,48,86,263,8,157,98,328,258,130
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Gender,Female,Percentage,2056,83.7,59,41.4,13.2,9.4,2.3,1.6,4.4,7.9,0.2,2.9,4.8,16.8,11.7,4.6
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,2980,84.9,56.5,41.1,11.3,7.1,2.4,1.7,4.1,11.3,0.4,6,4.9,17.1,10,5.1
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Number of pupils,721,580,393,187,163,73,31,59,43,68,2,32,34,119,108,33
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,985,72.4,46.6,25.2,15.9,10.4,2.7,2.8,5.5,9,0.2,3.7,5.2,16.8,20.2,7.4
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Percentage,3246,82.1,54,39.7,10.2,7.5,2.1,0.6,4.1,11,0.3,5.7,5,17.1,12,5.9
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Total,Total,Number of pupils,3967,3244,2145,1475,494,315,99,80,176,425,13,216,196,674,498,225
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,No identified LLDD,Number of pupils,3246,2664,1752,1288,331,242,68,21,133,357,11,184,162,555,390,192
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Total,Total,Percentage,3967,81.8,54.1,37.2,12.5,7.9,2.5,2,4.4,10.7,0.3,5.4,4.9,17,12.6,5.7
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,Gender,Male,Percentage,1911,79.7,48.8,32.7,11.6,6.4,2.7,2.5,4.5,13.8,0.4,8.2,5.1,17.2,13.5,6.8
2017/18,E08000034,Kirklees,State-funded mainstream colleges,Total,Total,Total,LLDD Provision,Identified LLDD,Percentage,721,80.4,54.5,25.9,22.6,10.1,4.3,8.2,6,9.4,0.3,4.4,4.7,16.5,15,4.6
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,5,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Number of pupils,5,2,0,0,0,0,0,0,0,2,0,1,1,0,1,2
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,SEN Provision,No identified SEN,Percentage,5,40,0,0,0,0,0,0,0,40,0,20,20,0,20,40
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Percentage,2,50,0,0,0,0,0,0,0,50,0,0,50,0,50,0
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Percentage,3,33.3,0,0,0,0,0,0,0,33.3,0,33.3,0,0,0,66.7
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,5,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Total,Total,Percentage,5,40,0,0,0,0,0,0,0,40,0,20,20,0,20,40
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Total,Total,Number of pupils,5,2,0,0,0,0,0,0,0,2,0,1,1,0,1,2
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Female,Number of pupils,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,All other qualifications,Total,Gender,Male,Number of pupils,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,5,NA,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,15,NA,NA,0,0,0,0,0,NA,5,0,NA,NA,NA,5,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Number of pupils,16,12,2,0,0,0,0,0,2,6,0,1,5,4,3,1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,SEN Provision,No identified SEN,Percentage,16,75,12.5,0,0,0,0,0,12.5,37.5,0,6.3,31.3,25,18.8,6.3
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Female,Percentage,10,60,20,0,0,0,0,0,20,20,0,0,20,20,30,10
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,5,NA,0,0,0,0,0,0,0,33.3,0,NA,NA,NA,0,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Percentage,6,100,0,0,0,0,0,0,0,66.7,0,16.7,50,33.3,0,0
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,15,NA,15.4,0,0,0,0,0,15.4,38.5,0,NA,NA,NA,23.1,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Total,Total,Percentage,16,75,12.5,0,0,0,0,0,12.5,37.5,0,6.3,31.3,25,18.8,6.3
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Total,Total,Number of pupils,16,12,2,0,0,0,0,0,2,6,0,1,5,4,3,1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Female,Number of pupils,10,6,2,0,0,0,0,0,2,2,0,0,2,2,3,1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 2,Total,Gender,Male,Number of pupils,6,6,0,0,0,0,0,0,0,4,0,1,3,2,0,0
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,120,100,80,65,10,10,0,0,10,NA,NA,0,5,NA,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,735,660,490,445,15,10,5,NA,30,NA,NA,35,40,NA,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,No identified SEN,Number of pupils,805,714,537,479,21,17,3,1,37,78,4,31,43,99,59,32
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,No identified SEN,Percentage,805,88.7,66.7,59.5,2.6,2.1,0.4,0.1,4.6,9.7,0.5,3.9,5.3,12.3,7.3,4
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Female,Percentage,481,88.4,69,60.1,4,2.7,1,0.2,5,8.7,0,2.7,6,10.6,6.7,5
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,120,82.6,67.8,53.7,7.4,7.4,0,0,6.6,NA,NA,0,4.1,NA,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,Identified SEN,Number of pupils,49,46,35,30,4,0,3,1,1,7,0,5,2,4,2,1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,SEN Provision,Identified SEN,Percentage,49,93.9,71.4,61.2,8.2,0,6.1,2,2,14.3,0,10.2,4.1,8.2,4.1,2
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Male,Percentage,373,89.8,64.3,59,1.6,1.1,0.3,0.3,3.8,11.5,1.1,6.2,4.3,13.9,7.8,2.4
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,735,90,66.8,60.6,2.2,1.1,0.8,0.3,4.1,NA,NA,4.9,5.5,NA,NA,NA
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Total,Total,Percentage,854,89,67,59.6,2.9,2,0.7,0.2,4.4,10,0.5,4.2,5.3,12.1,7.1,3.9
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Total,Total,Number of pupils,854,760,572,509,25,17,6,2,38,85,4,36,45,103,61,33
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Female,Number of pupils,481,425,332,289,19,13,5,1,24,42,0,13,29,51,32,24
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Total,Gender,Male,Number of pupils,373,335,240,220,6,4,1,1,14,43,4,23,16,52,29,9
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,125,105,80,65,10,10,0,0,10,5,NA,NA,NA,15,15,10
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,750,670,490,445,15,10,5,NA,30,85,NA,NA,NA,90,50,30
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,No identified SEN,Number of pupils,826,728,539,479,21,17,3,1,39,86,4,33,49,103,63,35
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,No identified SEN,Percentage,826,88.1,65.3,58,2.5,2.1,0.4,0.1,4.7,10.4,0.5,4,5.9,12.5,7.6,4.2
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Female,Percentage,493,87.6,67.7,58.6,3.9,2.6,1,0.2,5.3,9.1,0,2.6,6.5,10.8,7.3,5.1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,125,81.7,65.1,51.6,7.1,7.1,0,0,6.3,4.8,NA,NA,NA,11.9,11.9,6.3
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,Identified SEN,Number of pupils,49,46,35,30,4,0,3,1,1,7,0,5,2,4,2,1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,SEN Provision,Identified SEN,Percentage,49,93.9,71.4,61.2,8.2,0,6.1,2,2,14.3,0,10.2,4.1,8.2,4.1,2
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Male,Percentage,382,89.5,62.8,57.6,1.6,1,0.3,0.3,3.7,12.6,1,6.5,5,14.1,7.6,2.9
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,750,89.6,65.7,59.3,2.1,1.1,0.8,0.3,4.3,11.6,NA,NA,NA,12.3,6.7,3.7
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Total,Total,Percentage,875,88.5,65.6,58.2,2.9,1.9,0.7,0.2,4.6,10.6,0.5,4.3,5.8,12.2,7.4,4.1
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Total,Total,Number of pupils,875,774,574,509,25,17,6,2,40,93,4,38,51,107,65,36
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Female,Number of pupils,493,432,334,289,19,13,5,1,26,45,0,13,32,53,36,25
2017/18,E08000034,Kirklees,State-funded mainstream schools,Total,Total,Total,Gender,Male,Number of pupils,382,342,240,220,6,4,1,1,14,48,4,25,19,54,29,11
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,193,98,34,0,34,2,10,22,0,35,0,7,28,29,71,24
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Female,Percentage,193,50.8,17.6,0,17.6,1,5.2,11.4,0,18.1,0,3.6,14.5,15,36.8,12.4
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,358,204,69,0,68,7,17,44,1,67,0,16,51,68,103,51
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,310,185,65,0,NA,NA,20,NA,NA,70,0,20,50,55,85,40
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,240,48.5,15.9,0,NA,NA,3.8,NA,NA,14.2,0,2.1,12.1,18.4,37.7,13.8
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,551,302,103,0,102,9,27,66,1,102,0,23,79,97,174,75
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Total,Total,Percentage,551,54.8,18.7,0,18.5,1.6,4.9,12,0.2,18.5,0,4.2,14.3,17.6,31.6,13.6
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Gender,Male,Percentage,358,57,19.3,0,19,2,4.7,12.3,0.3,18.7,0,4.5,14.2,19,28.8,14.2
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,310,59.6,20.8,0,NA,NA,5.8,NA,NA,21.8,0,5.8,16,17,26.9,13.5
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,240,115,40,0,NA,NA,10,NA,NA,35,0,5,30,45,90,35
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Number of pupils,264,191,79,1,62,42,15,5,16,34,0,14,20,78,59,14
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Female,Percentage,264,72.3,29.9,0.4,23.5,15.9,5.7,1.9,6.1,12.9,0,5.3,7.6,29.5,22.3,5.3
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Number of pupils,349,264,71,5,55,29,25,1,11,108,0,91,17,85,56,29
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,420,335,100,5,NA,NA,30,NA,NA,115,0,90,25,115,65,20
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,195,61.9,24.7,1,NA,NA,6.2,NA,NA,13.4,0,7.7,5.7,23.7,26.3,11.9
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Number of pupils,613,455,150,6,117,71,40,6,27,142,0,105,37,163,115,43
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Total,Total,Percentage,613,74.2,24.5,1,19.1,11.6,6.5,1,4.4,23.2,0,17.1,6,26.6,18.8,7
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Gender,Male,Percentage,349,75.6,20.3,1.4,15.8,8.3,7.2,0.3,3.2,30.9,0,26.1,4.9,24.4,16,8.3
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,420,80,24.3,1,NA,NA,6.7,NA,NA,27.7,0,21.5,6.2,27.9,15.3,4.8
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 2,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,195,120,50,NA,NA,NA,10,NA,NA,25,0,15,10,45,50,25
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Number of pupils,2092,1864,1434,1139,195,162,27,6,100,138,5,51,82,292,146,82
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Female,Percentage,2092,89.1,68.5,54.4,9.3,7.7,1.3,0.3,4.8,6.6,0.2,2.4,3.9,14,7,3.9
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Number of pupils,1586,1397,1032,839,105,90,11,4,88,136,12,75,49,229,128,61
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3000,2680,2010,1665,205,170,30,5,135,240,15,110,115,430,200,120
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,680,85.5,67.1,45.9,13.7,12.4,0.9,0.4,7.5,5.2,0.3,2.4,2.5,13.3,10.8,3.7
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Number of pupils,3678,3261,2466,1978,300,252,38,10,188,274,17,126,131,521,274,143
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Total,Total,Percentage,3678,88.7,67,53.8,8.2,6.9,1,0.3,5.1,7.4,0.5,3.4,3.6,14.2,7.4,3.9
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Percentage,1586,88.1,65.1,52.9,6.6,5.7,0.7,0.3,5.5,8.6,0.8,4.7,3.1,14.4,8.1,3.8
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3000,89.4,67,55.6,6.9,5.6,1.1,0.2,4.6,8,0.5,3.7,3.8,14.4,6.7,3.9
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,680,580,455,310,95,85,5,5,50,35,NA,15,15,90,75,25
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Number of pupils,2549,2153,1547,1140,291,206,52,33,116,207,5,72,130,399,276,120
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Female,Percentage,2549,84.5,60.7,44.7,11.4,8.1,2,1.3,4.6,8.1,0.2,2.8,5.1,15.7,10.8,4.7
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Number of pupils,2293,1865,1172,844,228,126,53,49,100,311,12,182,117,382,287,141
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,3730,3200,2180,1670,355,220,80,55,155,425,15,220,190,600,350,180
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,1110,73.4,48.7,28.2,14.9,10,2.4,2.5,5.6,8.6,0.2,3.2,5.1,16.2,19.3,7.3
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Number of pupils,4842,4018,2719,1984,519,332,105,82,216,518,17,254,247,781,563,261
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Total,Total,Percentage,4842,83,56.2,41,10.7,6.9,2.2,1.7,4.5,10.7,0.4,5.2,5.1,16.1,11.6,5.4
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Gender,Male,Percentage,2293,81.3,51.1,36.8,9.9,5.5,2.3,2.1,4.4,13.6,0.5,7.9,5.1,16.7,12.5,6.1
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,3730,85.8,58.4,44.8,9.5,5.9,2.1,1.4,4.1,11.3,0.4,5.8,5.1,16.1,9.4,4.8
2017/18,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,1110,815,540,315,165,110,25,30,60,95,NA,35,55,180,215,80
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Number of pupils,1106,590,205,0,200,24,118,58,5,155,0,42,113,230,374,142
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Number of pupils,358,182,68,0,67,8,38,21,1,35,0,4,31,79,139,37
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Number of pupils,748,408,137,0,133,16,80,37,4,120,0,38,82,151,235,105
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,580,355,125,0,120,15,65,40,5,105,0,30,75,125,150,75
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Number of pupils,212,129,80,0,78,4,48,26,2,25,0,4,21,24,69,14
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Number of pupils,894,461,125,0,122,20,70,32,3,130,0,38,92,206,305,128
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Male,Percentage,748,54.5,18.3,0,17.8,2.1,10.7,4.9,0.5,16,0,5.1,11,20.2,31.4,14
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Total,Total,Percentage,1106,53.3,18.5,0,18.1,2.2,10.7,5.2,0.5,14,0,3.8,10.2,20.8,33.8,12.8
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Gender,Female,Percentage,358,50.8,19,0,18.7,2.2,10.6,5.9,0.3,9.8,0,1.1,8.7,22.1,38.8,10.3
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Percentage,894,51.6,14,0,13.6,2.2,7.8,3.6,0.3,14.5,0,4.3,10.3,23,34.1,14.3
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Not Disadvantaged,Percentage,580,61.1,21.4,0,20.9,2.9,11.4,6.6,0.5,18.1,0,5.4,12.8,21.6,26.3,12.6
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,Identified LLDD,Percentage,212,60.8,37.7,0,36.8,1.9,22.6,12.3,0.9,11.8,0,1.9,9.9,11.3,32.5,6.6
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,525,235,80,0,80,5,50,20,NA,50,0,10,40,105,220,70
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,All other qualifications,Total,Disadvantage Y11 Status,Disadvantaged,Percentage,525,44.8,15.4,0,15,1.3,9.9,3.8,0.4,9.5,0,2.1,7.4,19.9,42.1,13.1
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Total,Total,Number of pupils,1172,893,381,5,367,167,187,13,9,176,0,114,62,336,194,85
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Gender,Female,Number of pupils,512,393,175,4,167,72,84,11,4,57,0,25,32,161,91,28
2017/18,E08000035,Leeds,State-funded mainstream colleges,Total,Level 2,Total,Gender,Male,Number of pupils,660,500,206,1,200,95,103,2,5,119,0,89,30,175,103,57
